atmosphere_bottom_air_flow__total_pressure, atmosphere_bottom_air_flowing__total_pressure
atmosphere_bottom_air_flow__x_component_of_velocity, atmosphere_bottom_air_flowing__x_component_of_velocity
atmosphere_bottom_air_flow__y_component_of_velocity, atmosphere_bottom_air_flowing__y_component_of_velocity
atmosphere_bottom_air_flow__z_component_of_velocity, atmosphere_bottom_air_flowing__z_component_of_velocity
atmosphere_bottom_air_flow_buildings__log_law_roughness_length, atmosphere_bottom_air_flowing_buildings__log-law_roughness_length
atmosphere_bottom_air_flow_snowpack__log_law_roughness_length, atmosphere_bottom_air_flowing_snowpack__log-law_roughness_length
atmosphere_bottom_air_flow_terrain__log_law_roughness_length, atmosphere_bottom_air_flowing_terrain__log-law_roughness_length
atmosphere_bottom_air_flow_vegetation__log_law_roughness_length, atmosphere_bottom_air_flowing_vegetation__log-law_roughness_length
atmosphere_bottom_air_heat_flow__log_law_roughness_length, atmosphere_bottom_air_flowing__log-law_heat_roughness_length
atmosphere_bottom_air_heat~advection__energy_flux, atmosphere_bottom_air_advection__heat_energy_flux
atmosphere_bottom_air_heat~convection__energy_flux, atmosphere_bottom_air_convection__heat_energy_flux
atmosphere_bottom_air_heat~diffusion__energy_flux, atmosphere_bottom_air_diffusion__heat_energy_flux
atmosphere_bottom_air_land_heat~incoming~latent__energy_flux, atmosphere_bottom_air_land__incoming_component_of_latent_heat_energy_flux
atmosphere_bottom_air_land_heat~incoming~sensible__energy_flux, atmosphere_bottom_air_land__incoming_component_of_sensible_heat_energy_flux
atmosphere_bottom_air_land_heat~net~latent__energy_flux, atmosphere_bottom_air_land__net_latent_heat_energy_flux
atmosphere_bottom_air_land_heat~net~sensible__energy_flux, atmosphere_bottom_air_land__net_sensible_heat_energy_flux
atmosphere_bottom_air_water~vapor__bulk_mass_aerodynamic_conductance, atmosphere_bottom_air_water~vapor_bulk__mass_aerodynamic_conductance
atmosphere_bottom_air_water~vapor__bulk_mass_transfer_coefficient, atmosphere_bottom_air_water~vapor_bulk__mass_transfer_coefficient
atmosphere_bottom_air_water~vapor__dew_point_temperature, atmosphere_bottom_air_water~vapor~dew-point__temperature
atmosphere_bottom_air_water~vapor__equilibrium_partial_pressure, atmosphere_bottom_air_water~vapor~equilibrium__partial_pressure
atmosphere_bottom_air_water~vapor__frost_point_temperature, atmosphere_bottom_air_water~vapor~frost-point__temperature
atmosphere_bottom_air_water~vapor__mass-per-volume_density, atmosphere_bottom_air_water~vapor__mass-per-volume_density
atmosphere_bottom_air_water~vapor__neutral_bulk_mass_transfer_coefficient, atmosphere_bottom_air_water~vapor_bulk__neutral_mass_transfer_coefficient
atmosphere_bottom_air_water~vapor__relative_saturation, atmosphere_bottom_air_water~vapor__relative_saturation
atmosphere_bottom_air_water~vapor__saturated_partial_pressure, atmosphere_bottom_air~saturated_water~vapor__partial_pressure
atmosphere_bottom_air_water~vapor_flow__log_law_roughness_length, atmosphere_bottom_air_water~vapor_flowing__log-law_roughness_length
atmosphere_carbon-dioxide__partial_pressure, atmosphere_air_carbon-dioxide__partial_pressure
atmosphere_clouds_radiation~incoming~shortwave__absorbed_energy_flux, atmosphere_clouds_radiation~incoming~shortwave~absorbed__energy_flux
atmosphere_clouds_radiation~incoming~shortwave__absorptance, atmosphere_clouds_radiation~incoming~shortwave_absorption__absorptance
atmosphere_clouds_radiation~incoming~shortwave__reflectance, atmosphere_clouds_radiation~incoming~shortwave_reflection__reflectance
atmosphere_clouds_radiation~incoming~shortwave__reflected_energy_flux, atmosphere_clouds_radiation~incoming~shortwave~reflected__energy_flux
atmosphere_clouds_radiation~incoming~shortwave__transmittance, atmosphere_clouds_radiation~incoming~shortwave_transmission__transmittance
atmosphere_clouds_radiation~incoming~shortwave__transmitted_energy_flux, atmosphere_clouds_radiation~incoming~shortwave~transmitted__energy_flux
atmosphere_clouds_radiation~outgoing~longwave__emittance, atmosphere_clouds_radiation~outgoing~longwave_emission__emittance
atmosphere_clouds_radiation~outgoing~longwave~downward__energy_flux, atmosphere_clouds_radiation~outgoing~longwave~downward__energy_flux
atmosphere_clouds_radiation~outgoing~longwave~upward__energy_flux, atmosphere_clouds_radiation~outgoing~longwave~upward__energy_flux
atmosphere_datum~vertical~tidal~msl_air__static_pressure, atmosphere_datum~vertical~tidal~mean-sea-level_air__static_pressure
atmosphere_datum~vertical~tidal~msl_air_flow__dynamic_pressure, atmosphere_datum~vertical~tidal~mean-sea-level_air_flowing__dynamic_pressure
atmosphere_datum~vertical~tidal~msl_air_flow__total_pressure, atmosphere_datum~vertical~tidal~mean-sea-level_air_flowing__total_pressure
atmosphere_graupel__mass-per-volume_density, atmosphere_graupel__mass-per-volume_density
atmosphere_graupel__precipitation_duration, atmosphere_graupel_precipitation__duration
atmosphere_graupel__precipitation_volume_flux, atmosphere_graupel_precipitation__volume_flux
atmosphere_hail__mass-per-volume_density, atmosphere_hail__mass-per-volume_density
atmosphere_hail__precipitation_duration, atmosphere_hail_precipitation__duration
atmosphere_hail__precipitation_volume_flux, atmosphere_hail_precipitation__volume_flux
atmosphere_hydrometeor__diameter, atmosphere_hydrometeor__diameter
atmosphere_hydrometeor__fall_speed, atmosphere_hydrometeor_falling__speed
atmosphere_hydrometeor__mass, atmosphere_hydrometeor__mass
atmosphere_hydrometeor__mass-per-volume_density, atmosphere_hydrometeor__mass-per-volume_density
atmosphere_hydrometeor__temperature, atmosphere_hydrometeor__temperature
atmosphere_hydrometeor__terminal_fall_speed, atmosphere_hydrometeor_falling__terminal_speed
atmosphere_hydrometeor__volume, atmosphere_hydrometeor__volume
atmosphere_ice__mass-per-volume_density, atmosphere_ice__mass-per-volume_density
atmosphere_ice__precipitation_duration, atmosphere_ice_precipitation__duration
atmosphere_ice__precipitation_volume_flux, atmosphere_ice_precipitation__volume_flux
atmosphere_radiation~incoming~shortwave__absorbed_energy_flux, atmosphere_radiation~incoming~shortwave~absorbed__energy_flux
atmosphere_radiation~incoming~shortwave__absorptance, atmosphere_radiation~incoming~shortwave_absorption__absorptance
atmosphere_radiation~incoming~shortwave__reflectance, atmosphere_radiation~incoming~shortwave_reflection__reflectance
atmosphere_radiation~incoming~shortwave__reflected_energy_flux, atmosphere_radiation~incoming~shortwave~reflected__energy_flux
atmosphere_radiation~incoming~shortwave__transmittance, atmosphere_radiation~incoming~shortwave_transmission__transmittance
atmosphere_radiation~incoming~shortwave__transmitted_energy_flux, atmosphere_radiation~incoming~shortwave~transmitted__energy_flux
atmosphere_raindrop__fall_speed, atmosphere_raindrop_falling__speed
atmosphere_raindrop__terminal_fall_speed, atmosphere_raindrop_falling__terminal_speed
atmosphere_sleet__mass-per-volume_density, atmosphere_sleet__mass-per-volume_density
atmosphere_sleet__precipitation_duration, atmosphere_sleet_precipitation__duration
atmosphere_sleet__precipitation_volume_flux, atmosphere_sleet_precipitation__volume_flux
atmosphere_snow__mass-per-volume_density, atmosphere_snow__mass-per-volume_density
atmosphere_snow__precipitation_duration, atmosphere_snow_precipitation__duration
atmosphere_snow__precipitation_volume_flux, atmosphere_snow_precipitation__volume_flux
atmosphere_top_air__temperature, atmosphere_top_air__temperature
atmosphere_top_radiation~incoming~longwave__energy_flux, atmosphere_top_radiation~incoming~longwave__energy_flux
atmosphere_top_radiation~incoming~shortwave__energy_flux, atmosphere_top_radiation~incoming~shortwave__energy_flux
atmosphere_top_radiation~incoming~total__energy_flux, atmosphere_top_radiation~incoming__energy_flux
atmosphere_top_radiation~outgoing~longwave__energy_flux, atmosphere_top_radiation~outgoing~longwave__energy_flux
atmosphere_top_radiation~outgoing~shortwave__energy_flux, atmosphere_top_radiation~outgoing~shortwave__energy_flux
atmosphere_top_radiation~outgoing~total__energy_flux, atmosphere_top_radiation~outgoing__energy_flux
atmosphere_top_surface_radiation~incoming~longwave__energy_flux, atmosphere_top_surface_radiation~incoming~longwave__energy_flux
atmosphere_top_surface_radiation~incoming~shortwave__energy_flux, atmosphere_top_surface_radiation~incoming~shortwave__energy_flux
atmosphere_water__domain_time_integral_of_precipitation_leq-volume_flux, atmosphere_water_precipitation__domain_time_integral_of_leq_volume_flux
atmosphere_water__domain_time_integral_of_rainfall_volume_flux, atmosphere_rainfall_water__domain_time_integral_of_volume_flux
atmosphere_water__domain_time_integral_of_snowfall_leq-volume_flux, atmosphere_snowfall_water__domain_time_integral_of_leq_volume_flux
atmosphere_water__domain_time_max_of_precipitation_leq-volume_flux, atmosphere_water_precipitation__domain_time_max_of_leq_volume_flux
atmosphere_water__geologic_time_average_of_rainfall_volume_flux, atmosphere_rainfall_water__geologic_time_average_of_volume_flux
atmosphere_water__globe_time_average_of_rainfall_volume_flux, atmosphere_rainfall_water__globe_time_average_of_volume_flux
atmosphere_water__icefall_leq-volume_flux, atmosphere_icefall_water__leq_volume_flux
atmosphere_water__icefall_mass-per-volume_density, atmosphere_icefall_water__mass-per-volume_density
atmosphere_water__mass-per-volume_density, atmosphere_water__mass-per-volume_density
atmosphere_water__one-day_time_integral_of_precipitation_leq-volume_flux, atmosphere_water_precipitation__one-day_time_integral_of_leq_volume_flux
atmosphere_water__one-hour_time_integral_of_precipitation_leq-volume_flux, atmosphere_water_precipitation__one-hour_time_integral_of_leq_volume_flux
atmosphere_water__one-month_time_integral_of_precipitation_leq-volume_flux, atmosphere_water_precipitation__one-month_time_integral_of_leq_volume_flux
atmosphere_water__one-year_time_integral_of_precipitation_leq-volume_flux, atmosphere_water_precipitation__one-year_time_integral_of_leq_volume_flux
atmosphere_water__precipitation_duration, atmosphere_water_precipitation__duration
atmosphere_water__precipitation_leq-volume_flux, atmosphere_water_precipitation__leq_volume_flux
atmosphere_water__precipitation_mass_flux, atmosphere_water_precipitation__mass_flux
atmosphere_water__rainfall_volume_flux, atmosphere_rainfall_water__volume_flux
atmosphere_water__snowfall_leq-volume_flux, atmosphere_snowfall_water__leq_volume_flux
atmosphere_water__snowfall_mass-per-volume_density, atmosphere_snowfall_water__mass-per-volume_density
atmosphere_water~vapor__dew_point_temperature, atmosphere_air_water~vapor~dew-point__temperature
atmosphere_water~vapor__frost_point_temperature, atmosphere_air_water~vapor~frost-point__temperature
atmosphere_water~vapor__partial_pressure, atmosphere_air_water~vapor__partial_pressure
atmosphere_water~vapor__saturated_partial_pressure, atmosphere_air~saturated_water~vapor__partial_pressure
automobile__0-to-60mph_acceleration_time, automobile_acceleration~0-to-60mph__duration
automobile__acceleration, automobile_acceleration__acceleration
automobile__braking_distance, automobile_braking__distance
automobile__braking_force, automobile_braking__force
automobile__cargo_capacity, automobile_cargo__capacity
automobile__drag_coefficient, automobile__drag_coefficient
automobile__fuel-economy, automobile_fuel__distance-per-volume_efficiency
automobile__fuel_economy, automobile_fuel__distance-per-volume_efficiency
automobile__kelley-blue-book_price, automobile__kelley-blue-book_price
automobile__length, automobile__length
automobile__lifetime_travel_distance, automobile_lifetime-travel__distance
automobile__lift_coefficient, automobile__lift_coefficient
automobile__manufacture_year, automobile_manufacture__year
automobile__mass, automobile__mass
automobile__msrp_price, automobile__msrp_price
automobile__new_price, automobile__new_price
automobile__safety_rating, automobile__safety_rating
automobile__seating_capacity, automobile__seating_capacity
automobile__speed, automobile__speed
automobile__top_speed, automobile__max_of_speed
automobile__total_stopping_distance, automobile_stopping__distance
automobile__total_stopping_time, automobile_stopping__duration
automobile__total_travel_distance, automobile_travel__distance
automobile__turning_radius, automobile_turning__radius
automobile__vehicle_identification_number, automobile__vehicle_identification_number
automobile__weight, automobile__weight
automobile__wheelbase_length, automobile__wheelbase_length
automobile__width, automobile__width
automobile__x_component_of_velocity, automobile__x_component_of_velocity
automobile__y_component_of_velocity, automobile__y_component_of_velocity
automobile__z_component_of_velocity, automobile__z_component_of_velocity
automobile_axis~vertical__rotational_inertia, automobile_axis~vertical__rotational_inertia
automobile_battery__height, automobile_battery__height
automobile_battery__length, automobile_battery__length
automobile_battery__voltage, automobile_battery__voltage
automobile_battery__weight, automobile_battery__weight
automobile_battery__width, automobile_battery__width
automobile_bottom__approach_angle, automobile_bottom__approach_angle
automobile_bottom__breakover_angle, automobile_bottom__breakover_angle
automobile_bottom__departure_angle, automobile_bottom__departure_angle
automobile_bottom_ground__clearance_height, automobile_bottom_ground__clearance_height
automobile_bumper_bottom__above-ground_height, automobile_bumper_bottom_above-ground__height
automobile_carbon-dioxide__emission_rate, automobile_carbon-dioxide_emission__mass-per-length_rate
automobile_door__count, automobile_door__count
automobile_driver__reaction_distance, automobile_driver_reaction__distance
automobile_driver__reaction_time, automobile_driver_reaction__duration
automobile_engine__max_of_output_power, automobile_engine__max_of_output_power
automobile_engine__power-to-weight_ratio, automobile_engine__power-to-weight_ratio
automobile_engine__volume, automobile_engine__volume
automobile_engine_crankshaft__rotation_rate, automobile_engine_crankshaft_rotation__length-per-time_rate
automobile_engine_crankshaft__torque, automobile_engine_crankshaft__torque
automobile_engine_cylinder__count, automobile_engine_cylinder__count
automobile_engine_cylinder__diameter, automobile_engine_cylinder__diameter
