entity_label,entity_class,plural,tagged_variables
bulk,form,,"atmosphere_bottom_air_bulk__latent_heat_aerodynamic_conductance, atmosphere_bottom_air_bulk__latent_heat_transfer_coefficient, atmosphere_bottom_air_bulk__momentum_aerodynamic_conductance, atmosphere_bottom_air_bulk__momentum_transfer_coefficient, atmosphere_bottom_air_bulk__sensible_heat_aerodynamic_conductance, atmosphere_bottom_air_bulk__sensible_heat_transfer_coefficient, atmosphere_bottom_air_bulk__neutral_latent_heat_transfer_coefficient, atmosphere_bottom_air_bulk__neutral_momentum_transfer_coefficient, atmosphere_bottom_air_bulk__neutral_sensible_heat_transfer_coefficient, atmosphere_bottom_air_flowing_bulk__richardson_number, atmosphere_bottom_air_water~vapor_bulk__mass_aerodynamic_conductance, atmosphere_bottom_air_water~vapor_bulk__mass_transfer_coefficient, atmosphere_bottom_air_water~vapor_bulk__neutral_mass_transfer_coefficient, sea_bottom_sediment_bulk__mass-per-volume_density, soil_bulk__mass-per-volume_density, soil_layer_bulk__mass-per-volume_density, soil~moist_layer_bulk__mass-per-volume_density"
bulk_aerodynamic_conductance,property,,
bulk_heat_transfer_coefficient,property,,
bulk_latent_heat_aerodynamic_conductance,property,,
bulk_latent_heat_transfer_coefficient,property,,
bulk_mass_aerodynamic_conductance,property,,
bulk_mass_transfer_coefficient,property,,
bulk_mass-per-volume_density,property,,
bulk_modulus,property,,"earth_material__bulk_modulus, lithosphere__bulk_modulus, earth-crust_material__bulk_modulus, earth-mantle_material__bulk_modulus"
bulk_momentum_aerodynamic_conductance,property,,
bulk_momentum_transfer_coefficient,property,,
bulk_richardson_number,property,,
bulk_sensible_heat_aerodynamic_conductance,property,,
bulk_sensible_heat_transfer_coefficient,property,,
bumper,phenomenon,,automobile_bumper_bottom_above-ground__height
bundle,process,,
buoy,process,,
burgess-shale,phenomenon,,burgess-shale_stratum__thickness
burial,process,,
burned,attribute,,"drainage-basin_land~burned__area_fraction, constituent-state_land~burned__area_fraction"
burrowing,process,,
bursting,process,,
butacarb,matter,,
butachlor,matter,,
butane,matter,,
butoxycarboxim,matter,,
butylamine,matter,,
butylate,matter,,
butyric-acid,matter,,
bypass,process,,
byproduct,role,,
c1-alkylated,attribute,,
c2-alkylated,attribute,,
c3-alkylated,attribute,,
c4-alkylated,attribute,,
cacao,matter,,chocolate_cacao__mass_concentration
cache,process,,
cadmium,matter,,
cadusaphos,matter,,
caffeine,matter,,chocolate_caffeine__mass_concentration
calamoceratidae,attribute,,
calanoida,attribute,,
calcareous,attribute,,
calcification,process,,
calcite,matter,,
calcium,matter,,
calcium-45,matter,,
calcium-carbonate,matter,,
calcium-chloride,matter,,
calcivirus,attribute,,
calibration,process,,
callibrator_cell-equivalents_concentration,property,,
callinectes,attribute,,
calving,process,,glacier-terminus_calving__length-per-time_rate
cambarellus,attribute,,
cambarus,attribute,,
cambarus-bartoni,attribute,,
cambarus-diogenes,attribute,,
camber_angle,property,,automobile_wheel__camber_angle
camber_force,property,,automobile_wheel__camber_force
camouflaging,process,,
camphene,matter,,
camphor,matter,,
campsicnemus,attribute,,
camptocercus,attribute,,
canaceidae,attribute,,
canalization,process,,
canalization,phenomenon,,
cancellation,process,,
cancer,attribute,,
cancridae,attribute,,
candocypria,attribute,,
candona,attribute,,
cannul,process,,
canopy,phenomenon,,"land_vegetation_canopy_water_interception__storage_factor, land_vegetation_canopy_water_evaporation__volume_flux, atmosphere_bottom_air_canopy__brutsaert_emissivity_factor, land_vegetation_canopy__area_fraction, land_vegetation_canopy_water_interception__capacity, land_vegetation_canopy_water_interception__volume_flux, land_vegetation_canopy_water_throughfall__volume_flux, land_vegetation_canopy_water_transpiration__volume_flux, crop_canopy_water_transpiration__volume_flux, crop_canopy_radiation~solar_interception__energy_flux_fraction, land_surface_vegetation_canopy_water__mass-per-area_density, land_vegetation_canopy_water_evaporation__energy_flux"
canthocamptus,attribute,,
cantopelopia,attribute,,
cantor-set,abstraction,,cantor-set__hausdorff_dimension
capacity,property,,"automobile_cargo__capacity, land_vegetation_canopy_water_interception__capacity, soil_water_at-field_capacity__pressure_head, soil_water_at-field_capacity__volume_fraction"
capillary_length,property,,
capillary_number,property,,
capitellidae,attribute,,
capping,process,,
caprella,attribute,,
caprellidae,attribute,,
caprolactam,matter,,
captafol,matter,,
captan,matter,,
capture,process,,
carbaryl,matter,,
carbazole,matter,,
carbofuran,matter,,
carbohydrate,matter,,chocolate_carbohydrate__mass_concentration
carbon,matter,,"atmosphere_air_nmvoc~anthropogenic_carbon__molar_concentration, atmosphere_air_nmvoc~biogenic_carbon__molar_concentration, carbon_isotope_neutron__neutron_number, sea_water_diatoms-as-carbon__mass_concentration, water~liquid_carbon~dissolved~inorganic__molar_concentration, water~liquid_carbon~dissolved~organic__molar_concentration, crop_biomass~microbial-and-soil_decomposition_carbon_respiration__mass, biomass~microbial-and-soil~stabilized_decomposition_carbon_respiration__mass_rate, soil_carbon_pool~stabilized_carbon__one-year_change_of_mass, soil_carbon_pool~stabilized_carbon__year-end_mass, soil_carbon_pool~stabilized_carbon__year-start_mass, soil_carbon_pool~stabilized_carbon__final_mass, soil_carbon_pool~stabilized_carbon__change_of_mass, soil_carbon_pool~stabilized_carbon__initial_mass, soil_layer_carbon~stabilized__mass_fraction, soil_layer_matter~organic~stabilized_carbon__mass_fraction, soil_carbon_pool~microbial-and-stabilized_carbon~decomposed_addition__mass_rate, crop_residue_decomposition_pool_carbon_respiration__time_integral_of_mass_flux, crop_residue_pool_root-and-rhizodeposit-as-carbon_decomposition__one-year_time_integral_of_mass_flux, above-ground_crop_residue-as-carbon_decomposition__mass, above-ground_crop_roots-and-rhizodeposits-as-carbon_decomposition__mass, above-ground_crop_residue_pool-as-carbon_decomposition__one-year_time_integral_of_mass_flux, soil_pool~stabilized_carbon__change_of_mass, soil_pool-and-pool~microbial_carbon~decomposed_addition__mass, soil_surface_residue~standing_carbon_nitrogen__mass_ratio"
carbon-12,matter,,
carbon-13,matter,,
carbon-13-dioxide,matter,,
carbon-14,matter,,
carbon-14-dioxide,matter,,
carbon-dioxide,matter,,"atmosphere_air_carbon-dioxide~equilibrium__partial_pressure, atmosphere_air_carbon-dioxide__partial_pressure, atmosphere_air_carbon-dioxide__relative_saturation, atmosphere_air~saturated_carbon-dioxide__partial_pressure, atmosphere_bottom_air_carbon-dioxide~equilibrium__partial_pressure, atmosphere_bottom_air_carbon-dioxide__partial_pressure, atmosphere_bottom_air_carbon-dioxide__relative_saturation, atmosphere_bottom_air~saturated_carbon-dioxide__partial_pressure, atmosphere_air_carbon-dioxide__partial_pressure, automobile_carbon-dioxide_emission__mass-per-length_rate, sea_surface_air_carbon-dioxide__partial_pressure, sea_surface_water_carbon-dioxide__partial_pressure, sea_water_carbon-dioxide__mass_concentration, sea_water_carbon-dioxide__partial_pressure, sea_water_carbon-dioxide__solubility, sea_water_carbon-dioxide__volume_concentration, water_carbon-dioxide__solubility"
carbon-disulfide,matter,,
carbon-monoxide,matter,,
carbon-pool,phenomenon,,
carbon-tetrachloride,matter,,
carbonaceous,attribute,,
carbonate,matter,,
carbonate_hardness,property,,
carbonate-ion,phenomenon,,
carbonate-rock,matter,,
carbonatite,matter,,"earth-crust_material~melt_carbonatite__mass_fraction, earth-mantle_material~melt_carbonatite__mass_fraction, earth-mantle_material~mineral-phase~melt_carbonatite__mass_fraction"
carbophenothion,matter,,
carboxin,matter,,
cardinal_direction,property,,
cardiocladius,attribute,,
cargo,role,,automobile_cargo__capacity
carinomidae,attribute,,
carisoprodol,matter,,
carp,attribute,,
carpool,process,,
carpool,phenomenon,,
carrying,process,,
carrying_capacity,property,,earth_human__carrying_capacity
carving,process,,
cascade,phenomenon,,
cascading,process,,
casson-model_a_parameter,property,,chocolate~liquid__casson-model_a_parameter
casson-model_viscosity_coefficient,property,,
caster_angle,property,,automobile_wheel__caster_angle
casting,process,,
catagenesis,phenomenon,,
catalan_constant,property,,math__catalan_constant
catalysis,process,,
catching,process,,
categorical,propertytype,,
cation,form,cations,
cation-exchange_capacity,property,,
cauterization,process,,
cavitation,process,,
celestolide,matter,,
cell,abstraction,,"model_grid_cell__area, model_grid_cell__column_index, model_grid_cell__count, model_grid_cell_water_flowing__d8_length, model_grid_cell_water_flowing__d8_width, model_grid_cell__d8_slope, model_grid_cell__d8_contributing_area, model_grid_cell__d-infinity_slope, model_grid_cell__d-infinity_contributing_area, model_grid_cell__diameter, model_grid_cell__perimeter, model_grid_cell__row-major-offset_index, model_grid_cell__row_index, model_grid_cell__contributing_area, model_grid_cell_center__geodetic_latitude, model_grid_cell_center__latitude, model_grid_cell_center__longitude, model_grid_cell_center__x_coordinate, model_grid_cell_center__y_coordinate, model_grid_cell_centroid__latitude, model_grid_cell_centroid__longitude, model_grid_cell_centroid__x_coordinate, model_grid_cell_centroid__y_coordinate, model_grid_cell_edge~east__latitude, model_grid_cell_edge~east__length, model_grid_cell_edge~east__longitude, model_grid_cell_edge~north__geodetic_latitude, model_grid_cell_edge~north__latitude, model_grid_cell_edge~north__length, model_grid_cell_edge~south__geodetic_latitude, model_grid_cell_edge~south__latitude, model_grid_cell_edge~south__length, model_grid_cell_edge~west__length, model_grid_cell_edge~west__longitude, model_grid_cell_edge~x__length, model_grid_cell_edge~y__length, model_grid_cell_water__azimuth_angle_of_velocity, model_grid_cell_water__time_derivative_of_volume, model_grid_cell_water~incoming_flowing__volume_rate, model_grid_cell_water~outgoing_flowing__volume_rate, model_grid_cell__count, model_grid_cell_water__depth_index, model_grid_cell__surface_area, model_grid_cell_water__volume, model_grid_cell_centroid_water__depth, model_grid_cell_centroid__virtual_latitude, model_grid_cell_centroid__virtual_longitude, model_grid_cell_centroid_water__x_component_of_velocity, model_grid_cell_centroid_water__y_component_of_velocity, model_grid_cell_centroid_water__z_component_of_velocity, model_grid_cell_centroid__z_coordinate, model_grid_cell_edge__length, model_grid_cell_edge_center_water__depth, model_grid_cell_edge_center__latitude, model_grid_cell_edge_center__longitude, model_grid_cell_edge_center__virtual_latitude, model_grid_cell_edge_center__virtual_longitude, model_grid_cell_edge_center_water__x_component_of_velocity, model_grid_cell_edge_center__x_coordinate, model_grid_cell_edge_center_water__y_component_of_velocity, model_grid_cell_edge_center__y_coordinate, model_grid_cell_edge_center_water__z_component_of_velocity, model_grid_cell_edge_center__z_coordinate, model_grid_cell_face__area, model_grid_cell_face_centroid_water__depth, model_grid_cell_face_centroid__latitude, model_grid_cell_face_centroid__longitude, model_grid_cell_face_centroid__virtual_latitude, model_grid_cell_face_centroid__virtual_longitude, model_grid_cell_face_centroid_water__x_component_of_velocity, model_grid_cell_face_centroid__x_coordinate, model_grid_cell_face_centroid_water__y_component_of_velocity, model_grid_cell_face_centroid__y_coordinate, model_grid_cell_face_centroid_water__z_component_of_velocity, model_grid_cell_face_centroid__z_coordinate, model_grid_cell_edge_along-row__length, model_grid_cell_edge_along-column__length, model_grid_cell_boundary_groundwater__interfacial_hydraulic_conductance, model_grid_cell_groundwater_from-row-below__volume_flux"
cell,form,cells,
cell-equivalents_concentration,property,,
cementation,process,,
center,abstraction,,"drainage-basin_outlet_center__elevation, drainage-basin_outlet_center__latitude, drainage-basin_outlet_center__longitude, channel_entrance_center__elevation, channel_entrance_center__latitude, channel_entrance_center__longitude, channel_exit_center__elevation, channel_exit_center__latitude, channel_exit_center__longitude, river-delta_channel~main_entrance_center__elevation, river-delta_channel~main_entrance_center__latitude, river-delta_channel~main_entrance_center__longitude, river-delta_distributary_outlet_center__elevation, river-delta_distributary_outlet_center__latitude, river-delta_distributary_outlet_center__longitude, model_grid_cell_center__geodetic_latitude, model_grid_cell_center__latitude, model_grid_cell_center__longitude, model_grid_cell_center__x_coordinate, model_grid_cell_center__y_coordinate, model_grid_cell_edge_center_water__depth, model_grid_cell_edge_center__latitude, model_grid_cell_edge_center__longitude, model_grid_cell_edge_center__virtual_latitude, model_grid_cell_edge_center__virtual_longitude, model_grid_cell_edge_center_water__x_component_of_velocity, model_grid_cell_edge_center__x_coordinate, model_grid_cell_edge_center_water__y_component_of_velocity, model_grid_cell_edge_center__y_coordinate, model_grid_cell_edge_center_water__z_component_of_velocity, model_grid_cell_edge_center__z_coordinate, model_grid_dual-cell_edge_center_water__depth, model_grid_dual-cell_edge_center__latitude, model_grid_dual-cell_edge_center__longitude, model_grid_dual-cell_edge_center__virtual_latitude, model_grid_dual-cell_edge_center__virtual_longitude, model_grid_dual-cell_edge_center_water__x_component_of_velocity, model_grid_dual-cell_edge_center__x_coordinate, model_grid_dual-cell_edge_center_water__y_component_of_velocity, model_grid_dual-cell_edge_center__y_coordinate, model_grid_dual-cell_edge_center_water__z_component_of_velocity, model_grid_dual-cell_edge_center__z_coordinate, model_grid_primary-cell_edge_center_water__depth, model_grid_primary-cell_edge_center__latitude, model_grid_primary-cell_edge_center__longitude, model_grid_primary-cell_edge_center__virtual_latitude, model_grid_primary-cell_edge_center__virtual_longitude, model_grid_primary-cell_edge_center_water__x_component_of_velocity, model_grid_primary-cell_edge_center__x_coordinate, model_grid_primary-cell_edge_center_water__y_component_of_velocity, model_grid_primary-cell_edge_center__y_coordinate, model_grid_primary-cell_edge_center_water__z_component_of_velocity, model_grid_primary-cell_edge_center__z_coordinate"
centering,process,,
centerline,abstraction,,"drainage-basin_channel~longest_centerline__downvalley_sinuosity, drainage-basin_channel~longest_centerline__sinuosity, channel_centerline__downvalley_sinuosity, channel_centerline__length, channel_centerline__sinuosity, channel_centerline_endpoints__difference_of_elevation, channel_centerline_endpoints__separation_distance, channel_valley_centerline__sinuosity, drainage-basin_river_channel_centerline_point__khandelwal_identification_code"
central,attribute,,
central-dense-overcast-region,phenomenon,,
centralization,process,,
centrifugation,process,,
centroid,abstraction,,"drainage-basin_centroid__elevation, drainage-basin_centroid__latitude, drainage-basin_centroid__longitude, model_grid_cell_centroid__latitude, model_grid_cell_centroid__longitude, model_grid_cell_centroid__x_coordinate, model_grid_cell_centroid__y_coordinate, model_grid_cell_centroid_water__depth, model_grid_cell_centroid__virtual_latitude, model_grid_cell_centroid__virtual_longitude, model_grid_cell_centroid_water__x_component_of_velocity, model_grid_cell_centroid_water__y_component_of_velocity, model_grid_cell_centroid_water__z_component_of_velocity, model_grid_cell_centroid__z_coordinate, model_grid_cell_face_centroid_water__depth, model_grid_cell_face_centroid__latitude, model_grid_cell_face_centroid__longitude, model_grid_cell_face_centroid__virtual_latitude, model_grid_cell_face_centroid__virtual_longitude, model_grid_cell_face_centroid_water__x_component_of_velocity, model_grid_cell_face_centroid__x_coordinate, model_grid_cell_face_centroid_water__y_component_of_velocity, model_grid_cell_face_centroid__y_coordinate, model_grid_cell_face_centroid_water__z_component_of_velocity, model_grid_cell_face_centroid__z_coordinate, model_grid_dual-cell_centroid_water__depth, model_grid_dual-cell_centroid__latitude, model_grid_dual-cell_centroid__longitude, model_grid_dual-cell_centroid__virtual_latitude, model_grid_dual-cell_centroid__virtual_longitude, model_grid_dual-cell_centroid_water__x_component_of_velocity, model_grid_dual-cell_centroid__x_coordinate, model_grid_dual-cell_centroid_water__y_component_of_velocity, model_grid_dual-cell_centroid__y_coordinate, model_grid_dual-cell_centroid_water__z_component_of_velocity, model_grid_dual-cell_centroid__z_coordinate, model_grid_dual-cell_face_centroid_water__depth, model_grid_dual-cell_face_centroid__latitude, model_grid_dual-cell_face_centroid__longitude, model_grid_dual-cell_face_centroid__virtual_latitude, model_grid_dual-cell_face_centroid__virtual_longitude, model_grid_dual-cell_face_centroid_water__x_component_of_velocity, model_grid_dual-cell_face_centroid__x_coordinate, model_grid_dual-cell_face_centroid_water__y_component_of_velocity, model_grid_dual-cell_face_centroid__y_coordinate, model_grid_dual-cell_face_centroid_water__z_component_of_velocity, model_grid_dual-cell_face_centroid__z_coordinate, model_grid_primary-cell_centroid_water__depth, model_grid_primary-cell_centroid__latitude, model_grid_primary-cell_centroid__longitude, model_grid_primary-cell_centroid__virtual_latitude, model_grid_primary-cell_centroid__virtual_longitude, model_grid_primary-cell_centroid_water__x_component_of_velocity, model_grid_primary-cell_centroid__x_coordinate, model_grid_primary-cell_centroid_water__y_component_of_velocity, model_grid_primary-cell_centroid__y_coordinate, model_grid_primary-cell_centroid_water__z_component_of_velocity, model_grid_primary-cell_centroid__z_coordinate, model_grid_primary-cell_face_centroid_water__depth, model_grid_primary-cell_face_centroid__latitude, model_grid_primary-cell_face_centroid__longitude, model_grid_primary-cell_face_centroid__virtual_latitude, model_grid_primary-cell_face_centroid__virtual_longitude, model_grid_primary-cell_face_centroid_water__x_component_of_velocity, model_grid_primary-cell_face_centroid__x_coordinate, model_grid_primary-cell_face_centroid_water__y_component_of_velocity, model_grid_primary-cell_face_centroid__y_coordinate, model_grid_primary-cell_face_centroid_water__z_component_of_velocity, model_grid_primary-cell_face_centroid__z_coordinate"
