matter_taxonomic,matter_id,matter_label,attribute,synonym,plural_of,wikipedia_page
curium,curium-244,curium-244,,,,https://en.wikipedia.org/wiki/Isotopes_of_curium#Curium-244
element,europium,europium,,,,https://en.wikipedia.org/wiki/Europium
europium,europium-152,europium-152,,,,https://en.wikipedia.org/wiki/Isotopes_of_europium#Europium-152
europium,europium-155,europium-155,,,,https://en.wikipedia.org/wiki/Isotopes_of_europium#Europium-155
element,fluorine,fluorine,,,,https://en.wikipedia.org/wiki/Fluorine
element,gadolinium,gadolinium,,,,https://en.wikipedia.org/wiki/Gadolinium
element,gallium,gallium,,,,https://en.wikipedia.org/wiki/Gallium
element,germanium,germanium,,,,https://en.wikipedia.org/wiki/Germanium
element,gold,gold,,,,https://en.wikipedia.org/wiki/Gold
element,hafnium,hafnium,,,,https://en.wikipedia.org/wiki/Hafnium
hafnium,hafnium-175,hafnium-175,,,,https://en.wikipedia.org/wiki/Isotopes_of_hafnium#Hafnium-175
hafnium,hafnium-181,hafnium-181,,,,https://en.wikipedia.org/wiki/Isotopes_of_hafnium#Hafnium-181
element,helium,helium,,,,https://en.wikipedia.org/wiki/Helium
element,hydrogen,hydrogen,,,,https://en.wikipedia.org/wiki/Hydrogen
hydrogen,deuterium,deuterium,,"hydrogen-2, hydrogen~heavy",,https://en.wikipedia.org/wiki/Deuterium
hydrogen,protium,protium,,hydrogen-1,,https://en.wikipedia.org/wiki/Isotopes_of_hydrogen#Hydrogen-1_(protium)
hydrogen,tritium,tritium,,hydrogen-3,,https://en.wikipedia.org/wiki/Tritium
element,indium,indium,,,,https://en.wikipedia.org/wiki/Indium
element,iodine,iodine,,,,https://en.wikipedia.org/wiki/Iodine
iodine,iodine-129,iodine-129,,,,https://en.wikipedia.org/wiki/Iodine-129
iodine,iodine-131,iodine-131,,,,https://en.wikipedia.org/wiki/Iodine-131
iodine,iodine-133,iodine-133,,,,https://en.wikipedia.org/wiki/Isotopes_of_iodine#Iodine-133
element,iridium,iridium,,,,https://en.wikipedia.org/wiki/Iridium
element,iron,iron,,,,http://en.wikipedia.org/wiki/Iron
iron,iron-59,iron-59,,,,https://en.wikipedia.org/wiki/Isotopes_of_iron#Iron-59
element,lanthanum,lanthanum,,,,https://en.wikipedia.org/wiki/Lanthanum
lanthanum,lanthanum-140,lanthanum-140,,,,https://en.wikipedia.org/wiki/Isotopes_of_lanthanum#Lanthanum-140
element,lead,lead,,,,https://en.wikipedia.org/wiki/Lead
lead,lead-210,lead-210,,,,https://en.wikipedia.org/wiki/Isotopes_of_lead#Lead-210
lead,lead-212,lead-212,,,,https://en.wikipedia.org/wiki/Isotopes_of_lead#Lead-212
lead,lead-214,lead-214,,,,https://en.wikipedia.org/wiki/Isotopes_of_lead#Lead-214
element,lithium,lithium,,,,https://en.wikipedia.org/wiki/Lithium
lithium,lithium-6,lithium-6,,,,https://en.wikipedia.org/wiki/Isotopes_of_lithium#Lithium-6
lithium,lithium-7,lithium-7,,,,https://en.wikipedia.org/wiki/Lithium-7
element,lutetium,lutetium,,,,https://en.wikipedia.org/wiki/Lutetium
element,magnesium,magnesium,,,,https://en.wikipedia.org/wiki/Magnesium
element,manganese,manganese,,,,https://en.wikipedia.org/wiki/Manganese
manganese,manganese-54,manganese-54,,,,https://en.wikipedia.org/wiki/Isotopes_of_manganese#Manganese-54
element,mercury,mercury,,,,https://en.wikipedia.org/wiki/Mercury_(element)
element,molybdenum,molybdenum,,,,https://en.wikipedia.org/wiki/Molybdenum
molybdenum,molybdenum-99,molybdenum-99,,,,https://en.wikipedia.org/wiki/Isotopes_of_molybdenum#Molybdenum-99
element,neodymium,neodymium,,,,https://en.wikipedia.org/wiki/Neodynium
neodymium,neodymium-147,neodymium-147,,,,https://en.wikipedia.org/wiki/Isotopes_of_neodymium#Neodymium-147
element,neon,neon,,,,https://en.wikipedia.org/wiki/Neon
element,neptunium,neptunium,,,,https://en.wikipedia.org/wiki/Neptunium
neptunium,neptunium-239,neptunium-239,,,,https://en.wikipedia.org/wiki/Isotopes_of_neptunium#Neptunium-239
element,nickel,nickel,,,,https://en.wikipedia.org/wiki/Nickel
nickel,nickel-63,nickel-63,,,,https://en.wikipedia.org/wiki/Isotopes_of_nickel#Nickel-63
element,niobium,niobium,,columbium,,https://en.wikipedia.org/wiki/Niobium
niobium,niobium-95,niobium-95,,,,https://en.wikipedia.org/wiki/Isotopes_of_niobium#Niobium-95
element,nitrogen,nitrogen,,,,http://en.wikipedia.org/wiki/Nitrogen
nitrogen,nitrogen-15,nitrogen-15,,,,https://en.wikipedia.org/wiki/Isotopes_of_nitrogen#Nitrogen-15
element,nitrogen~kjeldahl,nitrogen~kjeldahl,,,,https://en.wikipedia.org/wiki/Kjeldahl_method#Total_Kjeldahl_nitrogen
element,oxygen,oxygen,,,,http://en.wikipedia.org/wiki/Oxygen
oxygen,oxygen-18,oxygen-18,,,,https://en.wikipedia.org/wiki/Oxygen-18
element,palladium,palladium,,,,https://en.wikipedia.org/wiki/Palladium
element,phosphorus,phosphorus,,,,https://en.wikipedia.org/wiki/Phosphorus
element,platinum,platinum,,,,https://en.wikipedia.org/wiki/Platinum
element,plutonium,plutonium,,,,https://en.wikipedia.org/wiki/Plutonium
plutonium,plutonium-238,plutonium-238,,,,https://en.wikipedia.org/wiki/Plutonium-238
plutonium,plutonium-239,plutonium-239,,,,https://en.wikipedia.org/wiki/Plutonium-239
plutonium,plutonium-240,plutonium-240,,,,https://en.wikipedia.org/wiki/Plutonium-240
plutonium,plutonium-241,plutonium-241,,,,https://en.wikipedia.org/wiki/Plutonium-241
element,polonium,polonium,,,,https://en.wikipedia.org/wiki/Polonium
polonium,polonium-210,polonium-210,,,,https://en.wikipedia.org/wiki/Isotopes_of_polonium#Polonium-210
element,potassium,potassium,,,,https://en.wikipedia.org/wiki/Potassium
potassium,potassium-40,potassium-40,,,,https://en.wikipedia.org/wiki/Potassium-40
element,radium,radium,,,,https://en.wikipedia.org/wiki/Radium
radium,radium-224,radium-224,,,,https://en.wikipedia.org/wiki/Isotopes_of_radium#Radium-224
radium,radium-226,radium-226,,,,https://en.wikipedia.org/wiki/Isotopes_of_radium#Radium-226
radium,radium-228,radium-228,,,,https://en.wikipedia.org/wiki/Isotopes_of_radium#Radium-228
element,radon,radon,,,,https://en.wikipedia.org/wiki/Radon
radon,radon-222,radon-222,,,,https://en.wikipedia.org/wiki/Isotopes_of_radon#Radon-222
element,rhenium,rhenium,,,,https://en.wikipedia.org/wiki/Rhenium
element,rhodium,rhodium,,,,https://en.wikipedia.org/wiki/Rhodium
element,rubidium,rubidium,,,,https://en.wikipedia.org/wiki/Rubidium
element,ruthenium,ruthenium,,,,https://en.wikipedia.org/wiki/Ruthenium
ruthenium,ruthenium-103,ruthenium-103,,,,https://en.wikipedia.org/wiki/Isotopes_of_ruthenium#Ruthenium-103
ruthenium,ruthenium-106,ruthenium-106,,,,https://en.wikipedia.org/wiki/Isotopes_of_ruthenium#Ruthenium-106
element,radioruthenium,radioruthenium,,,,
element,scandium,scandium,,,,https://en.wikipedia.org/wiki/Scandium
scandium,scandium-46,scandium-46,,,,https://en.wikipedia.org/wiki/Isotopes_of_scandium#Scandium-46
element,selenium,selenium,,,,https://en.wikipedia.org/wiki/Selenium
selenium,selenium-75,selenium-75,,,,https://en.wikipedia.org/wiki/Isotopes_of_selenium#Selenium-75
element,silicon,silicon,,,,https://en.wikipedia.org/wiki/Silicon
element,silver,silver,,,,https://en.wikipedia.org/wiki/Silver
silver,silver-108,silver-108,,,,https://en.wikipedia.org/wiki/Isotopes_of_silver#Silver-108
silver,silver-110,silver-110,,,,https://en.wikipedia.org/wiki/Isotopes_of_silver#Silver-110
element,sodium,sodium,,,,https://en.wikipedia.org/wiki/Sodium
sodium,sodium-24,sodium-24,,,,https://en.wikipedia.org/wiki/Isotopes_of_sodium#Sodium-24
element,strontium,strontium,,,,https://en.wikipedia.org/wiki/Strontium
strontium,strontium-86,strontium-86,,,,https://en.wikipedia.org/wiki/Isotopes_of_strontium#Strontium-86
strontium,strontium-87,strontium-87,,,,https://en.wikipedia.org/wiki/Isotopes_of_strontium#Strontium-87
strontium,strontium-89,strontium-89,,,,https://en.wikipedia.org/wiki/Strontium-89
strontium,strontium-90,strontium-90,,,,https://en.wikipedia.org/wiki/Strontium-90
strontium,strontium-91,strontium-91,,,,https://en.wikipedia.org/wiki/Isotopes_of_strontium#Strontium-91
element,sulfur,sulfur,,sulphur,,https://en.wikipedia.org/wiki/Sulfur
sulfur,sulfur-32,sulfur-32,,,,https://en.wikipedia.org/wiki/Isotopes_of_sulfur#Sulfur-32
sulfur,sulfur-34,sulfur-34,,,,https://en.wikipedia.org/wiki/Isotopes_of_sulfur#Sulfur-34
sulfur,sulfur-35,sulfur-35,,,,https://en.wikipedia.org/wiki/Isotopes_of_sulfur#Sulfur-35
element,tantalum,tantalum,,,,https://en.wikipedia.org/wiki/Tantalum
element,technetium,technetium,,,,https://en.wikipedia.org/wiki/Technetium
technetium,technetium-99,technetium-99,,,,https://en.wikipedia.org/wiki/Technetium-99
element,tellurium,tellurium,,,,https://en.wikipedia.org/wiki/Tellurium
tellurium,tellurium-132,tellurium-132,,,,https://en.wikipedia.org/wiki/Isotopes_of_tellurium#Tellurium-132
element,terbium,terbium,,,,https://en.wikipedia.org/wiki/Terbium
element,thallium,thallium,,,,https://en.wikipedia.org/wiki/Thallium
thallium,thallium-208,thallium-208,,,,https://en.wikipedia.org/wiki/Isotopes_of_thallium#Thallium-208
element,thorium,thorium,,,,https://en.wikipedia.org/wiki/Thorium
thorium,thorium-228,thorium-228,,,,https://en.wikipedia.org/wiki/Isotopes_of_thorium#Thorium-228
thorium,thorium-230,thorium-230,,,,https://en.wikipedia.org/wiki/Isotopes_of_thorium#Thorium-230
thorium,thorium-232,thorium-232,,,,https://en.wikipedia.org/wiki/Isotopes_of_thorium#Thorium-232
element,thulium,thulium,,,,https://en.wikipedia.org/wiki/Thulium
element,tin,tin,,,,https://en.wikipedia.org/wiki/Tin
element,titanium,titanium,,,,https://en.wikipedia.org/wiki/Titanium
element,uranium,uranium,,,,https://en.wikipedia.org/wiki/Uranium
uranium,uranium-234,uranium-234,,,,https://en.wikipedia.org/wiki/Uranium-234
uranium,uranium-235,uranium-235,,,,https://en.wikipedia.org/wiki/Uranium-235
uranium,uranium-238,uranium-238,,,,https://en.wikipedia.org/wiki/Uranium-238
element,vanadium,vanadium,,,,https://en.wikipedia.org/wiki/Vanadium
element,xenon,xenon,,,,https://en.wikipedia.org/wiki/Xenon
xenon,xenon-135,xenon-135,,,,https://en.wikipedia.org/wiki/Xenon-135
element,ytterbium,ytterbium,,,,https://en.wikipedia.org/wiki/Ytterbium
element,yttrium,yttrium,,,,https://en.wikipedia.org/wiki/Yttrium
yttrium,yttrium-91,yttrium-91,,,,https://en.wikipedia.org/wiki/Isotopes_of_yttrium#Yttrium-91
element,zinc,zinc,,,,https://en.wikipedia.org/wiki/Zinc
zinc,zinc-65,zinc-65,,,,https://en.wikipedia.org/wiki/Isotopes_of_zinc#Zinc-65
element,zirconium,zirconium,,,,https://en.wikipedia.org/wiki/Zirconium
zirconium,zirconium-95,zirconium-95,,,,https://en.wikipedia.org/wiki/Isotopes_of_zirconium#Zirconium-95
